dateTime,clusterBetween,Difference,kernelSize,ROI_DEPTH,clusterDepth,minAngle,maxAngle
0:5:44:509,C[4-3],27,7,294,13,38,48
0:5:44:509,C[3-2],24,7,294,13,38,48
0:5:44:509,C[2-1],20,7,294,13,38,48
0:5:44:585,C[5-4],28,7,294,13,38,48
0:5:44:585,C[4-3],27,7,294,13,38,48
0:5:44:585,C[3-2],24,7,294,13,38,48
0:5:44:585,C[2-1],20,7,294,13,38,48
0:5:44:665,C[5-4],30,7,294,13,38,48
0:5:44:665,C[4-3],24,7,294,13,38,48
0:5:44:665,C[3-2],25,7,294,13,38,48
0:5:44:665,C[2-1],20,7,294,13,38,48
0:5:44:745,C[5-4],28,7,294,13,38,48
0:5:44:745,C[4-3],27,7,294,13,38,48
0:5:44:745,C[3-2],24,7,294,13,38,48
0:5:44:745,C[2-1],20,7,294,13,38,48
0:5:44:837,C[5-4],28,7,294,13,38,48
0:5:44:837,C[4-3],27,7,294,13,38,48
0:5:44:837,C[3-2],24,7,294,13,38,48
0:5:44:837,C[2-1],20,7,294,13,38,48
0:5:44:916,C[5-4],30,7,294,13,38,48
0:5:44:916,C[4-3],25,7,294,13,38,48
0:5:44:916,C[3-2],24,7,294,13,38,48
0:5:44:916,C[2-1],20,7,294,13,38,48
0:5:44:993,C[5-4],30,7,294,13,38,48
0:5:44:993,C[4-3],24,7,294,13,38,48
0:5:44:993,C[3-2],25,7,294,13,38,48
0:5:44:993,C[2-1],20,7,294,13,38,48
0:5:45:70,C[5-4],30,7,294,13,38,48
0:5:45:70,C[4-3],25,7,294,13,38,48
0:5:45:70,C[3-2],24,7,294,13,38,48
0:5:45:70,C[2-1],20,7,294,13,38,48
0:5:45:133,C[5-4],28,7,294,13,38,48
0:5:45:133,C[4-3],27,7,294,13,38,48
0:5:45:133,C[3-2],24,7,294,13,38,48
0:5:45:133,C[2-1],20,7,294,13,38,48
0:5:45:195,C[5-4],30,7,294,13,38,48
0:5:45:195,C[4-3],25,7,294,13,38,48
0:5:45:195,C[3-2],24,7,294,13,38,48
0:5:45:195,C[2-1],20,7,294,13,38,48
0:5:45:259,C[5-4],28,7,294,13,38,48
0:5:45:259,C[4-3],27,7,294,13,38,48
0:5:45:259,C[3-2],24,7,294,13,38,48
0:5:45:259,C[2-1],20,7,294,13,38,48
0:5:45:320,C[5-4],30,7,294,13,38,48
0:5:45:320,C[4-3],25,7,294,13,38,48
0:5:45:320,C[3-2],24,7,294,13,38,48
0:5:45:320,C[2-1],20,7,294,13,38,48
0:5:45:385,C[5-4],30,7,294,13,38,48
0:5:45:385,C[4-3],25,7,294,13,38,48
0:5:45:385,C[3-2],24,7,294,13,38,48
0:5:45:385,C[2-1],20,7,294,13,38,48
0:5:45:447,C[5-4],30,7,294,13,38,48
0:5:45:447,C[4-3],25,7,294,13,38,48
0:5:45:447,C[3-2],24,7,294,13,38,48
0:5:45:447,C[2-1],20,7,294,13,38,48
0:5:45:511,C[5-4],28,7,294,13,38,48
0:5:45:511,C[4-3],27,7,294,13,38,48
0:5:45:511,C[3-2],24,7,294,13,38,48
0:5:45:511,C[2-1],20,7,294,13,38,48
0:5:45:574,C[5-4],30,7,294,13,38,48
0:5:45:574,C[4-3],25,7,294,13,38,48
0:5:45:574,C[3-2],24,7,294,13,38,48
0:5:45:574,C[2-1],20,7,294,13,38,48
0:5:45:636,C[5-4],28,7,294,13,38,48
0:5:45:636,C[4-3],27,7,294,13,38,48
0:5:45:636,C[3-2],24,7,294,13,38,48
0:5:45:636,C[2-1],20,7,294,13,38,48
0:5:45:698,C[5-4],28,7,294,13,38,48
0:5:45:698,C[4-3],27,7,294,13,38,48
0:5:45:698,C[3-2],24,7,294,13,38,48
0:5:45:698,C[2-1],20,7,294,13,38,48
0:5:45:761,C[5-4],28,7,294,13,38,48
0:5:45:761,C[4-3],26,7,294,13,38,48
0:5:45:761,C[3-2],25,7,294,13,38,48
0:5:45:761,C[2-1],20,7,294,13,38,48
0:5:45:824,C[5-4],28,7,294,13,38,48
0:5:45:824,C[4-3],27,7,294,13,38,48
0:5:45:824,C[3-2],24,7,294,13,38,48
0:5:45:824,C[2-1],20,7,294,13,38,48
0:5:45:886,C[5-4],28,7,294,13,38,48
0:5:45:886,C[4-3],27,7,294,13,38,48
0:5:45:886,C[3-2],24,7,294,13,38,48
0:5:45:886,C[2-1],20,7,294,13,38,48
0:5:45:951,C[5-4],30,7,294,13,38,48
0:5:45:951,C[4-3],24,7,294,13,38,48
0:5:45:951,C[3-2],25,7,294,13,38,48
0:5:45:951,C[2-1],20,7,294,13,38,48
0:5:46:14,C[5-4],28,7,294,13,38,48
0:5:46:14,C[4-3],26,7,294,13,38,48
0:5:46:14,C[3-2],25,7,294,13,38,48
0:5:46:14,C[2-1],20,7,294,13,38,48
0:5:46:91,C[5-4],30,7,294,13,38,48
0:5:46:91,C[4-3],25,7,294,13,38,48
0:5:46:91,C[3-2],24,7,294,13,38,48
0:5:46:91,C[2-1],20,7,294,13,38,48
0:5:46:168,C[5-4],30,7,294,13,38,48
0:5:46:168,C[4-3],25,7,294,13,38,48
0:5:46:168,C[3-2],24,7,294,13,38,48
0:5:46:168,C[2-1],20,7,294,13,38,48
0:5:46:233,C[5-4],30,7,294,13,38,48
0:5:46:233,C[4-3],25,7,294,13,38,48
0:5:46:233,C[3-2],24,7,294,13,38,48
0:5:46:233,C[2-1],20,7,294,13,38,48
0:5:46:296,C[5-4],28,7,294,13,38,48
0:5:46:296,C[4-3],27,7,294,13,38,48
0:5:46:296,C[3-2],24,7,294,13,38,48
0:5:46:296,C[2-1],20,7,294,13,38,48
0:5:46:358,C[5-4],30,7,294,13,38,48
0:5:46:358,C[4-3],25,7,294,13,38,48
0:5:46:358,C[3-2],24,7,294,13,38,48
0:5:46:358,C[2-1],20,7,294,13,38,48
0:5:46:420,C[5-4],30,7,294,13,38,48
0:5:46:420,C[4-3],25,7,294,13,38,48
0:5:46:420,C[3-2],24,7,294,13,38,48
0:5:46:420,C[2-1],20,7,294,13,38,48
0:5:46:483,C[5-4],28,7,294,13,38,48
0:5:46:483,C[4-3],27,7,294,13,38,48
0:5:46:483,C[3-2],24,7,294,13,38,48
0:5:46:483,C[2-1],20,7,294,13,38,48
0:5:46:547,C[5-4],30,7,294,13,38,48
0:5:46:547,C[4-3],25,7,294,13,38,48
0:5:46:547,C[3-2],24,7,294,13,38,48
0:5:46:547,C[2-1],20,7,294,13,38,48
0:5:46:610,C[5-4],30,7,294,13,38,48
0:5:46:610,C[4-3],24,7,294,13,38,48
0:5:46:610,C[3-2],25,7,294,13,38,48
0:5:46:610,C[2-1],20,7,294,13,38,48
0:5:46:689,C[5-4],30,7,294,13,38,48
0:5:46:689,C[4-3],25,7,294,13,38,48
0:5:46:689,C[3-2],24,7,294,13,38,48
0:5:46:689,C[2-1],20,7,294,13,38,48
0:5:46:752,C[5-4],30,7,294,13,38,48
0:5:46:752,C[4-3],25,7,294,13,38,48
0:5:46:752,C[3-2],24,7,294,13,38,48
0:5:46:752,C[2-1],20,7,294,13,38,48
0:5:46:830,C[5-4],30,7,294,13,38,48
0:5:46:830,C[4-3],25,7,294,13,38,48
0:5:46:830,C[3-2],24,7,294,13,38,48
0:5:46:830,C[2-1],20,7,294,13,38,48
0:5:46:893,C[5-4],30,7,294,13,38,48
0:5:46:893,C[4-3],25,7,294,13,38,48
0:5:46:893,C[3-2],24,7,294,13,38,48
0:5:46:893,C[2-1],20,7,294,13,38,48
0:5:46:956,C[5-4],30,7,294,13,38,48
0:5:46:956,C[4-3],25,7,294,13,38,48
0:5:46:956,C[3-2],24,7,294,13,38,48
0:5:46:956,C[2-1],20,7,294,13,38,48
0:5:47:19,C[5-4],28,7,294,13,38,48
0:5:47:19,C[4-3],27,7,294,13,38,48
0:5:47:19,C[3-2],24,7,294,13,38,48
0:5:47:19,C[2-1],20,7,294,13,38,48
0:5:47:83,C[5-4],30,7,294,13,38,48
0:5:47:83,C[4-3],24,7,294,13,38,48
0:5:47:83,C[3-2],25,7,294,13,38,48
0:5:47:83,C[2-1],20,7,294,13,38,48
0:5:47:145,C[5-4],28,7,294,13,38,48
0:5:47:145,C[4-3],27,7,294,13,38,48
0:5:47:145,C[3-2],24,7,294,13,38,48
0:5:47:145,C[2-1],20,7,294,13,38,48
0:5:47:208,C[5-4],30,7,294,13,38,48
0:5:47:208,C[4-3],25,7,294,13,38,48
0:5:47:208,C[3-2],24,7,294,13,38,48
0:5:47:208,C[2-1],20,7,294,13,38,48
0:5:47:270,C[5-4],30,7,294,13,38,48
0:5:47:270,C[4-3],25,7,294,13,38,48
0:5:47:270,C[3-2],24,7,294,13,38,48
0:5:47:270,C[2-1],20,7,294,13,38,48
0:5:47:333,C[5-4],30,7,294,13,38,48
0:5:47:333,C[4-3],25,7,294,13,38,48
0:5:47:333,C[3-2],24,7,294,13,38,48
0:5:47:333,C[2-1],20,7,294,13,38,48
0:5:47:396,C[5-4],30,7,294,13,38,48
0:5:47:396,C[4-3],25,7,294,13,38,48
0:5:47:396,C[3-2],24,7,294,13,38,48
0:5:47:396,C[2-1],20,7,294,13,38,48
0:5:47:460,C[5-4],28,7,294,13,38,48
0:5:47:460,C[4-3],27,7,294,13,38,48
0:5:47:460,C[3-2],24,7,294,13,38,48
0:5:47:460,C[2-1],20,7,294,13,38,48
0:5:47:520,C[5-4],30,7,294,13,38,48
0:5:47:520,C[4-3],25,7,294,13,38,48
0:5:47:520,C[3-2],24,7,294,13,38,48
0:5:47:520,C[2-1],20,7,294,13,38,48
0:5:47:597,C[5-4],28,7,294,13,38,48
0:5:47:597,C[4-3],27,7,294,13,38,48
0:5:47:597,C[3-2],24,7,294,13,38,48
0:5:47:597,C[2-1],20,7,294,13,38,48
0:5:47:660,C[5-4],30,7,294,13,38,48
0:5:47:660,C[4-3],25,7,294,13,38,48
0:5:47:660,C[3-2],24,7,294,13,38,48
0:5:47:660,C[2-1],20,7,294,13,38,48
0:5:47:722,C[5-4],30,7,294,13,38,48
0:5:47:722,C[4-3],25,7,294,13,38,48
0:5:47:722,C[3-2],24,7,294,13,38,48
0:5:47:722,C[2-1],20,7,294,13,38,48
0:5:47:785,C[5-4],30,7,294,13,38,48
0:5:47:785,C[4-3],25,7,294,13,38,48
0:5:47:785,C[3-2],24,7,294,13,38,48
0:5:47:785,C[2-1],20,7,294,13,38,48
0:5:47:849,C[5-4],30,7,294,13,38,48
0:5:47:849,C[4-3],25,7,294,13,38,48
0:5:47:849,C[3-2],24,7,294,13,38,48
0:5:47:849,C[2-1],20,7,294,13,38,48
0:5:47:928,C[5-4],30,7,294,13,38,48
0:5:47:928,C[4-3],25,7,294,13,38,48
0:5:47:928,C[3-2],24,7,294,13,38,48
0:5:47:928,C[2-1],20,7,294,13,38,48
0:5:47:991,C[6-5],30,7,294,13,38,48
0:5:47:991,C[5-4],25,7,294,13,38,48
0:5:47:991,C[4-3],23,7,294,13,38,48
0:5:47:991,C[3-2],1,7,294,13,38,48
0:5:47:991,C[2-1],20,7,294,13,38,48
0:5:48:51,C[5-4],30,7,294,13,38,48
0:5:48:51,C[4-3],25,7,294,13,38,48
0:5:48:51,C[3-2],24,7,294,13,38,48
0:5:48:51,C[2-1],20,7,294,13,38,48
0:5:48:114,C[6-5],30,7,294,13,38,48
0:5:48:114,C[5-4],25,7,294,13,38,48
0:5:48:114,C[4-3],23,7,294,13,38,48
0:5:48:114,C[3-2],1,7,294,13,38,48
0:5:48:114,C[2-1],20,7,294,13,38,48
0:5:48:178,C[6-5],30,7,294,13,38,48
0:5:48:178,C[5-4],25,7,294,13,38,48
0:5:48:178,C[4-3],23,7,294,13,38,48
0:5:48:178,C[3-2],1,7,294,13,38,48
0:5:48:178,C[2-1],20,7,294,13,38,48
0:5:48:253,C[6-5],30,7,294,13,38,48
0:5:48:253,C[5-4],21,7,294,13,38,48
0:5:48:253,C[4-3],14,7,294,13,38,48
0:5:48:253,C[3-2],14,7,294,13,38,48
0:5:48:253,C[2-1],20,7,294,13,38,48
0:5:48:314,C[6-5],28,7,294,13,38,48
0:5:48:314,C[5-4],23,7,294,13,38,48
0:5:48:314,C[4-3],14,7,294,13,38,48
0:5:48:314,C[3-2],14,7,294,13,38,48
0:5:48:314,C[2-1],20,7,294,13,38,48
0:5:48:377,C[6-5],30,7,294,13,38,48
0:5:48:377,C[5-4],25,7,294,13,38,48
0:5:48:377,C[4-3],23,7,294,13,38,48
0:5:48:377,C[3-2],1,7,294,13,38,48
0:5:48:377,C[2-1],20,7,294,13,38,48
0:5:48:455,C[6-5],30,7,294,13,38,48
0:5:48:455,C[5-4],21,7,294,13,38,48
0:5:48:455,C[4-3],14,7,294,13,38,48
0:5:48:455,C[3-2],14,7,294,13,38,48
0:5:48:455,C[2-1],20,7,294,13,38,48
0:5:48:533,C[6-5],28,7,294,13,38,48
0:5:48:533,C[5-4],27,7,294,13,38,48
0:5:48:533,C[4-3],23,7,294,13,38,48
0:5:48:533,C[3-2],1,7,294,13,38,48
0:5:48:533,C[2-1],20,7,294,13,38,48
0:5:48:627,C[5-4],30,7,294,13,38,48
0:5:48:627,C[4-3],25,7,294,13,38,48
0:5:48:627,C[3-2],24,7,294,13,38,48
0:5:48:627,C[2-1],20,7,294,13,38,48
0:5:48:721,C[6-5],28,7,294,13,38,48
0:5:48:721,C[5-4],27,7,294,13,38,48
0:5:48:721,C[4-3],23,7,294,13,38,48
0:5:48:721,C[3-2],1,7,294,13,38,48
0:5:48:721,C[2-1],20,7,294,13,38,48
0:5:48:799,C[6-5],30,7,294,13,38,48
0:5:48:799,C[5-4],21,7,294,13,38,48
0:5:48:799,C[4-3],14,7,294,13,38,48
0:5:48:799,C[3-2],14,7,294,13,38,48
0:5:48:799,C[2-1],20,7,294,13,38,48
0:5:48:894,C[6-5],30,7,294,13,38,48
0:5:48:894,C[5-4],21,7,294,13,38,48
0:5:48:894,C[4-3],14,7,294,13,38,48
0:5:48:894,C[3-2],14,7,294,13,38,48
0:5:48:894,C[2-1],20,7,294,13,38,48
0:5:48:988,C[6-5],28,7,294,13,38,48
0:5:48:988,C[5-4],27,7,294,13,38,48
0:5:48:988,C[4-3],23,7,294,13,38,48
0:5:48:988,C[3-2],1,7,294,13,38,48
0:5:48:988,C[2-1],20,7,294,13,38,48
0:5:49:65,C[6-5],30,7,294,13,38,48
0:5:49:65,C[5-4],21,7,294,13,38,48
0:5:49:65,C[4-3],14,7,294,13,38,48
0:5:49:65,C[3-2],14,7,294,13,38,48
0:5:49:65,C[2-1],20,7,294,13,38,48
0:5:49:129,C[6-5],28,7,294,13,38,48
0:5:49:129,C[5-4],23,7,294,13,38,48
0:5:49:129,C[4-3],14,7,294,13,38,48
0:5:49:129,C[3-2],14,7,294,13,38,48
0:5:49:129,C[2-1],20,7,294,13,38,48
0:5:49:209,C[6-5],28,7,294,13,38,48
0:5:49:209,C[5-4],27,7,294,13,38,48
0:5:49:209,C[4-3],23,7,294,13,38,48
0:5:49:209,C[3-2],1,7,294,13,38,48
0:5:49:209,C[2-1],20,7,294,13,38,48
0:5:49:286,C[6-5],28,7,294,13,38,48
0:5:49:286,C[5-4],23,7,294,13,38,48
0:5:49:286,C[4-3],14,7,294,13,38,48
0:5:49:286,C[3-2],14,7,294,13,38,48
0:5:49:286,C[2-1],20,7,294,13,38,48
0:5:49:349,C[6-5],30,7,294,13,38,48
0:5:49:349,C[5-4],21,7,294,13,38,48
0:5:49:349,C[4-3],14,7,294,13,38,48
0:5:49:349,C[3-2],14,7,294,13,38,48
0:5:49:349,C[2-1],20,7,294,13,38,48
0:5:49:427,C[6-5],30,7,294,13,38,48
0:5:49:427,C[5-4],21,7,294,13,38,48
0:5:49:427,C[4-3],14,7,294,13,38,48
0:5:49:427,C[3-2],14,7,294,13,38,48
0:5:49:427,C[2-1],20,7,294,13,38,48
0:5:49:491,C[6-5],30,7,294,13,38,48
0:5:49:491,C[5-4],21,7,294,13,38,48
0:5:49:491,C[4-3],14,7,294,13,38,48
0:5:49:491,C[3-2],14,7,294,13,38,48
0:5:49:491,C[2-1],20,7,294,13,38,48
0:5:49:553,C[6-5],30,7,294,13,38,48
0:5:49:553,C[5-4],25,7,294,13,38,48
0:5:49:553,C[4-3],23,7,294,13,38,48
0:5:49:553,C[3-2],1,7,294,13,38,48
0:5:49:553,C[2-1],20,7,294,13,38,48
0:5:49:614,C[6-5],30,7,294,13,38,48
0:5:49:614,C[5-4],21,7,294,13,38,48
0:5:49:614,C[4-3],14,7,294,13,38,48
0:5:49:614,C[3-2],14,7,294,13,38,48
0:5:49:614,C[2-1],20,7,294,13,38,48
0:5:49:678,C[6-5],30,7,294,13,38,48
0:5:49:678,C[5-4],21,7,294,13,38,48
0:5:49:678,C[4-3],14,7,294,13,38,48
0:5:49:678,C[3-2],14,7,294,13,38,48
0:5:49:678,C[2-1],20,7,294,13,38,48
0:5:49:740,C[6-5],30,7,294,13,38,48
0:5:49:740,C[5-4],21,7,294,13,38,48
0:5:49:740,C[4-3],14,7,294,13,38,48
0:5:49:740,C[3-2],14,7,294,13,38,48
0:5:49:740,C[2-1],20,7,294,13,38,48
0:5:49:803,C[5-4],30,7,294,13,38,48
0:5:49:803,C[4-3],25,7,294,13,38,48
0:5:49:803,C[3-2],24,7,294,13,38,48
0:5:49:803,C[2-1],20,7,294,13,38,48
0:5:49:865,C[5-4],30,7,294,13,38,48
0:5:49:865,C[4-3],25,7,294,13,38,48
0:5:49:865,C[3-2],24,7,294,13,38,48
0:5:49:865,C[2-1],20,7,294,13,38,48
0:5:49:930,C[5-4],28,7,294,13,38,48
0:5:49:930,C[4-3],27,7,294,13,38,48
0:5:49:930,C[3-2],24,7,294,13,38,48
0:5:49:930,C[2-1],20,7,294,13,38,48
0:5:50:23,C[5-4],28,7,294,13,38,48
0:5:50:23,C[4-3],27,7,294,13,38,48
0:5:50:23,C[3-2],24,7,294,13,38,48
0:5:50:23,C[2-1],20,7,294,13,38,48
0:5:50:85,C[5-4],30,7,294,13,38,48
0:5:50:85,C[4-3],25,7,294,13,38,48
0:5:50:85,C[3-2],24,7,294,13,38,48
0:5:50:85,C[2-1],20,7,294,13,38,48
0:5:50:148,C[5-4],30,7,294,13,38,48
0:5:50:148,C[4-3],25,7,294,13,38,48
0:5:50:148,C[3-2],24,7,294,13,38,48
0:5:50:148,C[2-1],20,7,294,13,38,48
0:5:50:208,C[5-4],30,7,294,13,38,48
0:5:50:208,C[4-3],25,7,294,13,38,48
0:5:50:208,C[3-2],24,7,294,13,38,48
0:5:50:208,C[2-1],20,7,294,13,38,48
0:5:50:271,C[5-4],30,7,294,13,38,48
0:5:50:271,C[4-3],25,7,294,13,38,48
0:5:50:271,C[3-2],24,7,294,13,38,48
0:5:50:271,C[2-1],20,7,294,13,38,48
0:5:50:335,C[5-4],28,7,294,13,38,48
0:5:50:335,C[4-3],27,7,294,13,38,48
0:5:50:335,C[3-2],24,7,294,13,38,48
0:5:50:335,C[2-1],20,7,294,13,38,48
0:5:50:414,C[5-4],28,7,294,13,38,48
0:5:50:414,C[4-3],27,7,294,13,38,48
0:5:50:414,C[3-2],24,7,294,13,38,48
0:5:50:414,C[2-1],20,7,294,13,38,48
0:5:50:478,C[5-4],30,7,294,13,38,48
0:5:50:478,C[4-3],25,7,294,13,38,48
0:5:50:478,C[3-2],24,7,294,13,38,48
0:5:50:478,C[2-1],20,7,294,13,38,48
0:5:50:539,C[5-4],28,7,294,13,38,48
0:5:50:539,C[4-3],27,7,294,13,38,48
0:5:50:539,C[3-2],24,7,294,13,38,48
0:5:50:539,C[2-1],20,7,294,13,38,48
0:5:50:619,C[5-4],30,7,294,13,38,48
0:5:50:619,C[4-3],25,7,294,13,38,48
0:5:50:619,C[3-2],24,7,294,13,38,48
0:5:50:619,C[2-1],20,7,294,13,38,48
0:5:50:698,C[5-4],30,7,294,13,38,48
0:5:50:698,C[4-3],25,7,294,13,38,48
0:5:50:698,C[3-2],24,7,294,13,38,48
0:5:50:698,C[2-1],20,7,294,13,38,48
0:5:50:776,C[5-4],30,7,294,13,38,48
0:5:50:776,C[4-3],25,7,294,13,38,48
0:5:50:776,C[3-2],24,7,294,13,38,48
0:5:50:776,C[2-1],20,7,294,13,38,48
0:5:50:870,C[5-4],28,7,294,13,38,48
0:5:50:870,C[4-3],27,7,294,13,38,48
0:5:50:870,C[3-2],24,7,294,13,38,48
0:5:50:870,C[2-1],20,7,294,13,38,48
0:5:50:949,C[5-4],30,7,294,13,38,48
0:5:50:949,C[4-3],25,7,294,13,38,48
0:5:50:949,C[3-2],24,7,294,13,38,48
0:5:50:949,C[2-1],20,7,294,13,38,48
0:5:51:28,C[5-4],30,7,294,13,38,48
0:5:51:28,C[4-3],25,7,294,13,38,48
0:5:51:28,C[3-2],24,7,294,13,38,48
0:5:51:28,C[2-1],20,7,294,13,38,48
0:5:51:106,C[5-4],30,7,294,13,38,48
0:5:51:106,C[4-3],25,7,294,13,38,48
0:5:51:106,C[3-2],24,7,294,13,38,48
0:5:51:106,C[2-1],20,7,294,13,38,48
0:5:51:185,C[5-4],30,7,294,13,38,48
0:5:51:185,C[4-3],25,7,294,13,38,48
0:5:51:185,C[3-2],24,7,294,13,38,48
0:5:51:185,C[2-1],20,7,294,13,38,48
0:5:51:264,C[5-4],30,7,294,13,38,48
0:5:51:264,C[4-3],25,7,294,13,38,48
0:5:51:264,C[3-2],24,7,294,13,38,48
0:5:51:264,C[2-1],20,7,294,13,38,48
0:5:51:342,C[5-4],28,7,294,13,38,48
0:5:51:342,C[4-3],27,7,294,13,38,48
0:5:51:342,C[3-2],24,7,294,13,38,48
0:5:51:342,C[2-1],20,7,294,13,38,48
0:5:51:420,C[5-4],30,7,294,13,38,48
0:5:51:420,C[4-3],25,7,294,13,38,48
0:5:51:420,C[3-2],24,7,294,13,38,48
0:5:51:420,C[2-1],20,7,294,13,38,48
0:5:51:496,C[5-4],30,7,294,13,38,48
0:5:51:496,C[4-3],25,7,294,13,38,48
0:5:51:496,C[3-2],24,7,294,13,38,48
0:5:51:496,C[2-1],20,7,294,13,38,48
0:5:51:577,C[5-4],30,7,294,13,38,48
0:5:51:577,C[4-3],25,7,294,13,38,48
0:5:51:577,C[3-2],24,7,294,13,38,48
0:5:51:577,C[2-1],20,7,294,13,38,48
0:5:51:656,C[6-5],32,7,294,13,38,48
0:5:51:656,C[5-4],28,7,294,13,38,48
0:5:51:656,C[4-3],27,7,294,13,38,48
0:5:51:656,C[3-2],24,7,294,13,38,48
0:5:51:656,C[2-1],20,7,294,13,38,48
0:5:51:733,C[6-5],33,7,294,13,38,48
0:5:51:733,C[5-4],30,7,294,13,38,48
0:5:51:733,C[4-3],25,7,294,13,38,48
0:5:51:733,C[3-2],24,7,294,13,38,48
0:5:51:733,C[2-1],20,7,294,13,38,48
0:5:51:826,C[6-5],33,7,294,13,38,48
0:5:51:826,C[5-4],28,7,294,13,38,48
0:5:51:826,C[4-3],27,7,294,13,38,48
0:5:51:826,C[3-2],24,7,294,13,38,48
0:5:51:826,C[2-1],20,7,294,13,38,48
0:5:51:904,C[6-5],32,7,294,13,38,48
0:5:51:904,C[5-4],30,7,294,13,38,48
0:5:51:904,C[4-3],32,7,294,13,38,48
0:5:51:904,C[3-2],17,7,294,13,38,48
0:5:51:904,C[2-1],20,7,294,13,38,48
0:5:52:14,C[6-5],32,7,294,13,38,48
0:5:52:14,C[5-4],28,7,294,13,38,48
0:5:52:14,C[4-3],34,7,294,13,38,48
0:5:52:14,C[3-2],17,7,294,13,38,48
0:5:52:14,C[2-1],20,7,294,13,38,48
0:5:52:110,C[6-5],32,7,294,13,38,48
0:5:52:110,C[5-4],30,7,294,13,38,48
0:5:52:110,C[4-3],32,7,294,13,38,48
0:5:52:110,C[3-2],17,7,294,13,38,48
0:5:52:110,C[2-1],20,7,294,13,38,48
0:5:52:217,C[6-5],32,7,294,13,38,48
0:5:52:217,C[5-4],30,7,294,13,38,48
0:5:52:217,C[4-3],25,7,294,13,38,48
0:5:52:217,C[3-2],24,7,294,13,38,48
0:5:52:217,C[2-1],20,7,294,13,38,48
0:5:52:310,C[5-4],29,7,294,13,38,48
0:5:52:310,C[4-3],32,7,294,13,38,48
0:5:52:310,C[3-2],17,7,294,13,38,48
0:5:52:310,C[2-1],20,7,294,13,38,48
0:5:52:388,C[5-4],29,7,294,13,38,48
0:5:52:388,C[4-3],32,7,294,13,38,48
0:5:52:388,C[3-2],17,7,294,13,38,48
0:5:52:388,C[2-1],20,7,294,13,38,48
0:5:52:468,C[6-5],34,7,294,13,38,48
0:5:52:468,C[5-4],29,7,294,13,38,48
0:5:52:468,C[4-3],32,7,294,13,38,48
0:5:52:468,C[3-2],17,7,294,13,38,48
0:5:52:468,C[2-1],20,7,294,13,38,48
0:5:52:546,C[5-4],27,7,294,13,38,48
0:5:52:546,C[4-3],34,7,294,13,38,48
0:5:52:546,C[3-2],17,7,294,13,38,48
0:5:52:546,C[2-1],20,7,294,13,38,48
0:5:52:625,C[5-4],27,7,294,13,38,48
0:5:52:625,C[4-3],34,7,294,13,38,48
0:5:52:625,C[3-2],17,7,294,13,38,48
0:5:52:625,C[2-1],20,7,294,13,38,48
0:5:52:687,C[5-4],27,7,294,13,38,48
0:5:52:687,C[4-3],34,7,294,13,38,48
0:5:52:687,C[3-2],17,7,294,13,38,48
0:5:52:687,C[2-1],20,7,294,13,38,48
0:5:52:749,C[5-4],29,7,294,13,38,48
0:5:52:749,C[4-3],32,7,294,13,38,48
0:5:52:749,C[3-2],17,7,294,13,38,48
0:5:52:749,C[2-1],20,7,294,13,38,48
0:5:52:812,C[5-4],27,7,294,13,38,48
0:5:52:812,C[4-3],34,7,294,13,38,48
0:5:52:812,C[3-2],17,7,294,13,38,48
0:5:52:812,C[2-1],20,7,294,13,38,48
0:5:52:876,C[5-4],29,7,294,13,38,48
0:5:52:876,C[4-3],32,7,294,13,38,48
0:5:52:876,C[3-2],17,7,294,13,38,48
0:5:52:876,C[2-1],20,7,294,13,38,48
0:5:52:937,C[5-4],29,7,294,13,38,48
0:5:52:937,C[4-3],32,7,294,13,38,48
0:5:52:937,C[3-2],17,7,294,13,38,48
0:5:52:937,C[2-1],20,7,294,13,38,48
0:5:53:32,C[5-4],29,7,294,13,38,48
0:5:53:32,C[4-3],25,7,294,13,38,48
0:5:53:32,C[3-2],24,7,294,13,38,48
0:5:53:32,C[2-1],20,7,294,13,38,48
0:5:53:143,C[5-4],29,7,294,13,38,48
0:5:53:143,C[4-3],32,7,294,13,38,48
0:5:53:143,C[3-2],17,7,294,13,38,48
0:5:53:143,C[2-1],20,7,294,13,38,48
0:5:53:237,C[5-4],29,7,294,13,38,48
0:5:53:237,C[4-3],25,7,294,13,38,48
0:5:53:237,C[3-2],24,7,294,13,38,48
0:5:53:237,C[2-1],20,7,294,13,38,48
0:5:53:331,C[5-4],27,7,294,13,38,48
0:5:53:331,C[4-3],34,7,294,13,38,48
0:5:53:331,C[3-2],17,7,294,13,38,48
0:5:53:331,C[2-1],20,7,294,13,38,48
0:5:53:411,C[5-4],29,7,294,13,38,48
0:5:53:411,C[4-3],32,7,294,13,38,48
0:5:53:411,C[3-2],17,7,294,13,38,48
0:5:53:411,C[2-1],20,7,294,13,38,48
0:5:53:489,C[5-4],29,7,294,13,38,48
0:5:53:489,C[4-3],32,7,294,13,38,48
0:5:53:489,C[3-2],17,7,294,13,38,48
0:5:53:489,C[2-1],20,7,294,13,38,48
0:5:53:567,C[5-4],29,7,294,13,38,48
0:5:53:567,C[4-3],32,7,294,13,38,48
0:5:53:567,C[3-2],17,7,294,13,38,48
0:5:53:567,C[2-1],20,7,294,13,38,48
0:5:53:646,C[5-4],29,7,294,13,38,48
0:5:53:646,C[4-3],32,7,294,13,38,48
